OBJECTID,UNIT,SHORE_LEN,HABITAT,KM,SIDE,UNPADDED_STATION_ID,UP_KM,DOWN_KM,LON_SH_ST,LAT_SH_ST,LON_SH_EN,LAT_SH_EN,LON_CL_ST,LAT_CL_ST,LON_CL_EN,LAT_CL_EN,STATION_TYPE,AGF_LEGACY_NAME,SHAPE,STATION_ID,UP_RM,DOWN_RM,RIVER_CODE
10465,,,,53.67,R,S17.52R,,,-111.7411187,36.66806302,,,,,,,46,811R,811,S+017.52R,,17.52,COR
10466,,,,53.69,L,S17.53L,,,-111.7404378,36.66788097,,,,,,,46,235L,235,S+017.53L,,17.53,COR
10467,,,,53.89,R,S17.65R,,,-111.7414257,36.66615778,,,,,,,46,812R,812,S+017.65R,,17.65,COR
10468,,,,53.92,L,S17.67L,,,-111.7408006,36.66575644,,,,,,,46,236L,236,S+017.67L,,17.67,COR
10469,,,,54.12,R,S17.80R,,,-111.7416658,36.66407506,,,,,,,46,813R,813,S+017.80R,,17.8,COR
10470,,,,54.16,L,S17.82L,,,-111.7412565,36.66367823,,,,,,,46,237L,237,S+017.82L,,17.82,COR
10471,,,,54.36,R,S17.95R,,,-111.7422914,36.6619341,,,,,,,46,814R,814,S+017.95R,,17.95,COR
10472,,,,54.4,L,S17.97L,,,-111.7415449,36.66153069,,,,,,,46,238L,238,S+017.97L,,17.97,COR
10473,,,,54.61,R,S18.10R,,,-111.742982,36.65992275,,,,,,,46,815R,815,S+018.10R,,18.1,COR
10474,,,,54.63,L,S18.11L,,,-111.7423576,36.65944938,,,,,,,46,239L,239,S+018.11L,,18.11,COR
10475,,,,54.83,R,S18.24R,,,-111.7441162,36.65819692,,,,,,,46,816R,816,S+018.24R,,18.24,COR
10476,,,,54.87,L,S18.26L,,,-111.7436131,36.65751426,,,,,,,46,240L,240,S+018.26L,,18.26,COR
10477,,,,55.08,L,S18.39L,,,-111.7448302,36.65582669,,,,,,,46,241L,241,S+018.39L,,18.39,COR
10478,,,,55.07,R,S18.39R,,,-111.7456467,36.65647816,,,,,,,46,817R,817,S+018.39R,,18.39,COR
10479,,,,55.29,L,S18.52L,,,-111.7467642,36.65463531,,,,,,,46,242L,242,S+018.52L,,18.52,COR
10480,,,,55.32,R,S18.54R,,,-111.7474946,36.65493698,,,,,,,46,818R,818,S+018.54R,,18.54,COR
10481,,,,55.52,L,S18.66L,,,-111.749032,36.65357148,,,,,,,46,243L,243,S+018.66L,,18.66,COR
10482,,,,55.58,R,S18.70R,,,-111.749888,36.653854,,,,,,,46,819R,819,S+018.70R,,18.7,COR
10483,,,,55.77,L,S18.82L,,,-111.7514142,36.65269625,,,,,,,46,244L,244,S+018.82L,,18.82,COR
10484,,,,55.82,R,S18.85R,,,-111.7522776,36.65298688,,,,,,,46,820R,820,S+018.85R,,18.85,COR
10485,,,,56,L,S18.96L,,,-111.7538876,36.65179598,,,,,,,46,245L,245,S+018.96L,,18.96,COR
10486,,,,56.05,R,S19.00R,,,-111.7546645,36.65209306,,,,,,,46,821R,821,S+019.00R,,19,COR
10487,,,,56.25,L,S19.12L,,,-111.7562781,36.65083632,,,,,,,46,246L,246,S+019.12L,,19.12,COR
10488,,,,56.29,R,S19.14R,,,-111.7571289,36.65120825,,,,,,,46,822R,822,S+019.14R,,19.14,COR
10489,,,,56.49,L,S19.27L,,,-111.7584708,36.64951777,,,,,,,46,247L,247,S+019.27L,,19.27,COR
10490,,,,56.51,R,S19.28R,,,-111.7590652,36.64990188,,,,,,,46,823R,823,S+019.28R,,19.28,COR
10491,,,,56.73,L,S19.41L,,,-111.7602509,36.64809368,,,,,,,46,248L,248,S+019.41L,,19.41,COR
10492,,,,56.74,R,S19.42R,,,-111.7611956,36.64873506,,,,,,,46,824R,824,S+019.42R,,19.42,COR
10493,,,,56.95,R,S19.55R,,,-111.7620525,36.64674997,,,,,,,46,825R,825,S+019.55R,,19.55,COR
10494,,,,56.96,L,S19.56L,,,-111.761312,36.64649664,,,,,,,46,249L,249,S+019.56L,,19.56,COR
10495,,,,57.17,R,S19.69R,,,-111.7624899,36.64468806,,,,,,,46,826R,826,S+019.69R,,19.69,COR
10496,,,,57.19,L,S19.70L,,,-111.7616312,36.64446729,,,,,,,46,250L,250,S+019.70L,,19.7,COR
10497,,,,57.41,R,S19.84R,,,-111.7624098,36.64252396,,,,,,,46,827R,827,S+019.84R,,19.84,COR
10498,,,,57.44,L,S19.85L,,,-111.7616017,36.64231908,,,,,,,46,251L,251,S+019.85L,,19.85,COR
10499,,,,57.63,R,S19.98R,,,-111.7620083,36.6404554,,,,,,,46,828R,828,S+019.98R,,19.98,COR
10500,,,,57.66,L,S20.00L,,,-111.7612765,36.64033488,,,,,,,46,252L,252,S+020.00L,,20,COR
10501,,,,57.86,R,S20.12R,,,-111.7617434,36.63847933,,,,,,,46,829R,829,S+020.12R,,20.12,COR
10502,,,,57.89,L,S20.14L,,,-111.7606974,36.63826748,,,,,,,46,253L,253,S+020.14L,,20.14,COR
10503,,,,58.11,L,S20.27L,,,-111.7608031,36.63633164,,,,,,,46,254L,254,S+020.27L,,20.27,COR
10504,,,,58.1,R,S20.27R,,,-111.7615468,36.63631537,,,,,,,46,830R,830,S+020.27R,,20.27,COR
10505,,,,58.33,L,S20.41L,,,-111.7616002,36.634355,,,,,,,46,255L,255,S+020.41L,,20.41,COR
10506,,,,58.36,R,S20.43R,,,-111.7623834,36.63425385,,,,,,,46,831R,831,S+020.43R,,20.43,COR
10507,,,,58.56,L,S20.55L,,,-111.7623199,36.63233153,,,,,,,46,256L,256,S+020.55L,,20.55,COR
10508,,,,58.6,R,S20.58R,,,-111.7631999,36.63216471,,,,,,,46,832R,832,S+020.58R,,20.58,COR
10509,,,,58.8,L,S20.70L,,,-111.7631303,36.63031442,,,,,,,46,257L,257,S+020.70L,,20.7,COR
10510,,,,58.82,R,S20.72R,,,-111.763706,36.63014114,,,,,,,46,833R,833,S+020.72R,,20.72,COR
10511,,,,59.02,R,S20.84R,,,-111.7641266,36.62842719,,,,,,,46,834R,834,S+020.84R,,20.84,COR
10512,,,,59.04,L,S20.85L,,,-111.76365,36.62817471,,,,,,,46,258L,258,S+020.85L,,20.85,COR
10513,,,,59.23,R,S20.97R,,,-111.7645405,36.62649456,,,,,,,46,835R,835,S+020.97R,,20.97,COR
10514,,,,59.3,L,S21.01L,,,-111.763722,36.62604383,,,,,,,46,259L,259,S+021.01L,,21.01,COR
10515,,,,59.46,R,S21.11R,,,-111.7637155,36.62444074,,,,,,,46,836R,836,S+021.11R,,21.11,COR
10516,,,,59.54,L,S21.16L,,,-111.762509,36.6241094,,,,,,,46,260L,260,S+021.16L,,21.16,COR
10517,,,,59.68,R,S21.25R,,,-111.7622887,36.62271017,,,,,,,46,837R,837,S+021.25R,,21.25,COR
10518,,,,59.8,L,S21.32L,,,-111.7608833,36.62236204,,,,,,,46,261L,261,S+021.32L,,21.32,COR
10519,,,,59.91,R,S21.39R,,,-111.7604334,36.62140238,,,,,,,46,838R,838,S+021.39R,,21.39,COR
10520,,,,60.04,L,S21.47L,,,-111.7593197,36.62056939,,,,,,,46,262L,262,S+021.47L,,21.47,COR
10521,,,,60.14,R,S21.53R,,,-111.7593429,36.61953809,,,,,,,46,839R,839,S+021.53R,,21.53,COR
10522,,,,60.26,L,S21.61L,,,-111.7584778,36.61864811,,,,,,,46,263L,263,S+021.61L,,21.61,COR
10523,,,,60.39,R,S21.69R,,,-111.758946,36.61745991,,,,,,,46,840R,840,S+021.69R,,21.69,COR
10524,,,,60.46,L,S21.74L,,,-111.7581197,36.61691901,,,,,,,46,264L,264,S+021.74L,,21.74,COR
10525,,,,60.62,L,S21.83L,,,-111.7582416,36.61537313,,,,,,,46,265L,265,S+021.83L,,21.83,COR
10526,,,,60.63,R,S21.84R,,,-111.7588226,36.61540229,,,,,,,46,841R,841,S+021.84R,,21.84,COR
10527,,,,60.84,L,S21.97L,,,-111.7582723,36.61333152,,,,,,,46,266L,266,S+021.97L,,21.97,COR
10528,,,,60.86,R,S21.98R,,,-111.759727,36.61355616,,,,,,,46,842R,842,S+021.98R,,21.98,COR
10529,,,,61.06,L,S22.11L,,,-111.759966,36.61164622,,,,,,,46,267L,267,S+022.11L,,22.11,COR
10530,,,,61.09,R,S22.12R,,,-111.7606107,36.61177358,,,,,,,46,843R,843,S+022.12R,,22.12,COR
10531,,,,61.31,L,S22.26L,,,-111.7618857,36.61006173,,,,,,,46,268L,268,S+022.26L,,22.26,COR
10532,,,,61.31,R,S22.26R,,,-111.7625148,36.61046699,,,,,,,46,844R,844,S+022.26R,,22.26,COR
10533,,,,61.54,R,S22.41R,,,-111.7639302,36.60862212,,,,,,,46,845R,845,S+022.41R,,22.41,COR
10534,,,,61.56,L,S22.42L,,,-111.7635414,36.60826641,,,,,,,46,269L,269,S+022.42L,,22.42,COR
10535,,,,61.77,R,S22.55R,,,-111.7650626,36.60671678,,,,,,,46,846R,846,S+022.55R,,22.55,COR
10536,,,,61.81,L,S22.57L,,,-111.7645121,36.60623101,,,,,,,46,270L,270,S+022.57L,,22.57,COR
10537,,,,62.01,R,S22.70R,,,-111.7659354,36.60472767,,,,,,,46,847R,847,S+022.70R,,22.7,COR
10538,,,,62.04,L,S22.72L,,,-111.7655461,36.60430917,,,,,,,46,271L,271,S+022.72L,,22.72,COR
10539,,,,62.25,R,S22.85R,,,-111.7662106,36.60255465,,,,,,,46,848R,848,S+022.85R,,22.85,COR
10540,,,,62.28,L,S22.87L,,,-111.7658538,36.60219659,,,,,,,46,272L,272,S+022.87L,,22.87,COR
10541,,,,62.49,L,S22.99L,,,-111.7664921,36.60026261,,,,,,,46,273L,273,S+022.99L,,22.99,COR
10542,,,,62.5,R,S23.00R,,,-111.7669743,36.60052473,,,,,,,46,849R,849,S+023.00R,,23,COR
10543,,,,62.73,L,S23.14L,,,-111.7681486,36.59862239,,,,,,,46,274L,274,S+023.14L,,23.14,COR
10544,,,,62.72,R,S23.14R,,,-111.7684926,36.59890095,,,,,,,46,850R,850,S+023.14R,,23.14,COR
10545,,,,62.96,L,S23.28L,,,-111.768939,36.59668489,,,,,,,46,275L,275,S+023.28L,,23.28,COR
10546,,,,62.94,R,S23.28R,,,-111.769864,36.5971678,,,,,,,46,851R,851,S+023.28R,,23.28,COR
10547,,,,63.17,R,S23.42R,,,-111.7712492,36.59559467,,,,,,,46,852R,852,S+023.42R,,23.42,COR
10548,,,,63.18,L,S23.42L,,,-111.7707036,36.59510631,,,,,,,46,276L,276,S+023.42L,,23.42,COR
10549,,,,63.4,R,S23.56R,,,-111.7725927,36.59376356,,,,,,,46,853R,853,S+023.56R,,23.56,COR
10550,,,,63.43,L,S23.57L,,,-111.7720607,36.59336282,,,,,,,46,277L,277,S+023.57L,,23.57,COR
10551,,,,63.65,R,S23.71R,,,-111.7744936,36.59226528,,,,,,,46,854R,854,S+023.71R,,23.71,COR
10552,,,,63.64,L,S23.71L,,,-111.7738194,36.59191898,,,,,,,46,278L,278,S+023.71L,,23.71,COR
10553,,,,63.89,R,S23.86R,,,-111.7762794,36.59067714,,,,,,,46,855R,855,S+023.86R,,23.86,COR
10554,,,,63.88,L,S23.86L,,,-111.7758928,36.59049827,,,,,,,46,279L,279,S+023.86L,,23.86,COR
10555,,,,64.13,R,S24.01R,,,-111.7782099,36.58918188,,,,,,,46,856R,856,S+024.01R,,24.01,COR
10556,,,,64.12,L,S24.01L,,,-111.7775469,36.58882433,,,,,,,46,280L,280,S+024.01L,,24.01,COR
10557,,,,64.35,L,S24.15L,,,-111.7795036,36.58740005,,,,,,,46,281L,281,S+024.15L,,24.15,COR
10558,,,,64.38,R,S24.17R,,,-111.7800776,36.58758033,,,,,,,46,857R,857,S+024.17R,,24.17,COR
10559,,,,64.59,L,S24.30L,,,-111.7813193,36.58582172,,,,,,,46,282L,282,S+024.30L,,24.3,COR
10560,,,,64.61,R,S24.31R,,,-111.7819694,36.5861271,,,,,,,46,858R,858,S+024.31R,,24.31,COR
10561,,,,64.82,L,S24.44L,,,-111.7828581,36.58413468,,,,,,,46,283L,283,S+024.44L,,24.44,COR
10562,,,,64.83,R,S24.45R,,,-111.7837329,36.58467006,,,,,,,46,859R,859,S+024.45R,,24.45,COR
10563,,,,65.06,L,S24.59L,,,-111.7848844,36.58269869,,,,,,,46,284L,284,S+024.59L,,24.59,COR
10564,,,,65.07,R,S24.60R,,,-111.7855727,36.5831944,,,,,,,46,860R,860,S+024.60R,,24.6,COR
10565,,,,65.29,L,S24.74L,,,-111.7873432,36.58195199,,,,,,,46,285L,285,S+024.74L,,24.74,COR
10566,,,,65.3,R,S24.74R,,,-111.787803,36.5821263,,,,,,,46,861R,861,S+024.74R,,24.74,COR
10567,,,,65.46,R,S24.84R,,,-111.789009,36.58104712,,,,,,,46,862R,862,S+024.84R,,24.84,COR
10568,,,,65.53,L,S24.88L,,,-111.7883309,36.57995034,,,,,,,46,286L,286,S+024.88L,,24.88,COR
10569,,,,65.69,R,S24.98R,,,-111.7903293,36.57942117,,,,,,,46,863R,863,S+024.98R,,24.98,COR
10570,,,,65.74,L,S25.01L,,,-111.7902375,36.57854833,,,,,,,46,287L,287,S+025.01L,,25.01,COR
10571,,,,65.92,R,S25.13R,,,-111.7925013,36.57819041,,,,,,,46,864R,864,S+025.13R,,25.13,COR
10572,,,,65.96,L,S25.15L,,,-111.7921501,36.57768117,,,,,,,46,288L,288,S+025.15L,,25.15,COR
10573,,,,66.17,R,S25.28R,,,-111.794461,36.57703939,,,,,,,46,865R,865,S+025.28R,,25.28,COR
10574,,,,66.17,L,S25.28L,,,-111.79404,36.5762938,,,,,,,46,289L,289,S+025.28L,,25.28,COR
10575,,,,66.39,L,S25.42L,,,-111.7963867,36.57566211,,,,,,,46,290L,290,S+025.42L,,25.42,COR
10576,,,,66.4,R,S25.43R,,,-111.796882,36.57610825,,,,,,,46,866R,866,S+025.43R,,25.43,COR
10577,,,,66.61,L,S25.55L,,,-111.7986571,36.57489278,,,,,,,46,291L,291,S+025.55L,,25.55,COR
10578,,,,66.64,R,S25.57R,,,-111.7991896,36.57530423,,,,,,,46,867R,867,S+025.57R,,25.57,COR
10579,,,,66.82,L,S25.69L,,,-111.8010349,36.57444659,,,,,,,46,292L,292,S+025.69L,,25.69,COR
10580,,,,66.86,R,S25.71R,,,-111.8015698,36.57469793,,,,,,,46,868R,868,S+025.71R,,25.71,COR
10581,,,,67.06,L,S25.84L,,,-111.8033668,36.57348717,,,,,,,46,293L,293,S+025.84L,,25.84,COR
10582,,,,67.08,R,S25.85R,,,-111.8040232,36.57416312,,,,,,,46,869R,869,S+025.85R,,25.85,COR
10583,,,,67.28,R,S25.97R,,,-111.8058527,36.57295725,,,,,,,46,870R,870,S+025.97R,,25.97,COR
10584,,,,67.3,L,S25.99L,,,-111.8055482,36.57248592,,,,,,,46,294L,294,S+025.99L,,25.99,COR
10585,,,,67.5,R,S26.11R,,,-111.807602,36.57159653,,,,,,,46,871R,871,S+026.11R,,26.11,COR
10586,,,,67.55,L,S26.14L,,,-111.8075375,36.57094774,,,,,,,46,295L,295,S+026.14L,,26.14,COR
10587,,,,67.72,R,S26.25R,,,-111.8093567,36.57017002,,,,,,,46,872R,872,S+026.25R,,26.25,COR
10588,,,,67.78,L,S26.28L,,,-111.8091271,36.56926248,,,,,,,46,296L,296,S+026.28L,,26.28,COR
10589,,,,67.94,R,S26.38R,,,-111.8107926,36.56853856,,,,,,,46,873R,873,S+026.38R,,26.38,COR
10590,,,,67.97,L,S26.40L,,,-111.8106132,36.56815466,,,,,,,46,297L,297,S+026.40L,,26.4,COR
10591,,,,68.18,R,S26.53R,,,-111.8124978,36.56683056,,,,,,,46,874R,874,S+026.53R,,26.53,COR
10592,,,,68.19,L,S26.54L,,,-111.8117004,36.56635954,,,,,,,46,298L,298,S+026.54L,,26.54,COR
10593,,,,68.38,L,S26.65L,,,-111.8129866,36.5650275,,,,,,,46,299L,299,S+026.65L,,26.65,COR
10594,,,,68.42,R,S26.68R,,,-111.8137803,36.56497153,,,,,,,46,875R,875,S+026.68R,,26.68,COR
10595,,,,68.59,L,S26.79L,,,-111.8139323,36.5631831,,,,,,,46,300L,300,S+026.79L,,26.79,COR
10596,,,,68.66,R,S26.83R,,,-111.8148656,36.56302558,,,,,,,46,876R,876,S+026.83R,,26.83,COR
10597,,,,68.83,L,S26.93L,,,-111.815184,36.56151718,,,,,,,46,301L,301,S+026.93L,,26.93,COR
10598,,,,68.88,R,S26.96R,,,-111.8161755,36.56136222,,,,,,,46,877R,877,S+026.96R,,26.96,COR
10599,,,,69.06,L,S27.08L,,,-111.8162797,36.55954573,,,,,,,46,302L,302,S+027.08L,,27.08,COR
10600,,,,69.1,R,S27.10R,,,-111.8169971,36.55951185,,,,,,,46,878R,878,S+027.10R,,27.1,COR
10601,,,,69.31,L,S27.23L,,,-111.8175405,36.55765501,,,,,,,46,303L,303,S+027.23L,,27.23,COR
10602,,,,69.34,R,S27.25R,,,-111.8181537,36.55757085,,,,,,,46,879R,879,S+027.25R,,27.25,COR
10603,,,,69.53,L,S27.37L,,,-111.8189503,36.55595396,,,,,,,46,304L,304,S+027.37L,,27.37,COR
10604,,,,69.57,R,S27.40R,,,-111.8198174,36.55593913,,,,,,,46,880R,880,S+027.40R,,27.4,COR
10605,,,,69.76,L,S27.51L,,,-111.820527,36.55427102,,,,,,,46,305L,305,S+027.51L,,27.51,COR
10606,,,,69.81,R,S27.55R,,,-111.8214288,36.55425824,,,,,,,46,881R,881,S+027.55R,,27.55,COR
10607,,,,70,L,S27.66L,,,-111.8223597,36.55270257,,,,,,,46,306L,306,S+027.66L,,27.66,COR
10608,,,,70.04,R,S27.69R,,,-111.8232365,36.55283451,,,,,,,46,882R,882,S+027.69R,,27.69,COR
10609,,,,70.23,L,S27.80L,,,-111.8237359,36.55101865,,,,,,,46,307L,307,S+027.80L,,27.8,COR
10610,,,,70.27,R,S27.83R,,,-111.8248014,36.55105442,,,,,,,46,883R,883,S+027.83R,,27.83,COR
10611,,,,70.46,L,S27.94L,,,-111.8247226,36.54920808,,,,,,,46,308L,308,S+027.94L,,27.94,COR
10612,,,,70.49,R,S27.97R,,,-111.8256701,36.54912776,,,,,,,46,884R,884,S+027.97R,,27.97,COR
10613,,,,70.7,L,S28.10L,,,-111.8254866,36.54713439,,,,,,,46,309L,309,S+028.10L,,28.1,COR
10614,,,,70.73,R,S28.12R,,,-111.8262643,36.54696711,,,,,,,46,885R,885,S+028.12R,,28.12,COR
10615,,,,70.93,L,S28.24L,,,-111.8256485,36.54507024,,,,,,,46,310L,310,S+028.24L,,28.24,COR
10616,,,,70.96,R,S28.26R,,,-111.8266538,36.54493433,,,,,,,46,886R,886,S+028.26R,,28.26,COR
10617,,,,71.17,L,S28.39L,,,-111.8258945,36.54292499,,,,,,,46,311L,311,S+028.39L,,28.39,COR
10618,,,,71.2,R,S28.40R,,,-111.8267605,36.54278487,,,,,,,46,887R,887,S+028.40R,,28.4,COR
10619,,,,71.41,L,S28.54L,,,-111.8265941,36.54089021,,,,,,,46,312L,312,S+028.54L,,28.54,COR
10620,,,,71.43,R,S28.55R,,,-111.8270926,36.54070585,,,,,,,46,888R,888,S+028.55R,,28.55,COR
10621,,,,71.61,L,S28.66L,,,-111.8260065,36.53907621,,,,,,,46,313L,313,S+028.66L,,28.66,COR
10622,,,,71.68,R,S28.71R,,,-111.8269983,36.53849101,,,,,,,46,889R,889,S+028.71R,,28.71,COR
10623,,,,71.85,L,S28.81L,,,-111.8266048,36.53693258,,,,,,,46,314L,314,S+028.81L,,28.81,COR
10624,,,,71.93,R,S28.86R,,,-111.8277176,36.53643231,,,,,,,46,890R,890,S+028.86R,,28.86,COR
10625,,,,72.08,L,S28.95L,,,-111.8276276,36.53495942,,,,,,,46,315L,315,S+028.95L,,28.95,COR
10626,,,,72.18,R,S29.02R,,,-111.8289438,36.53449168,,,,,,,46,891R,891,S+029.02R,,29.02,COR
10627,,,,72.31,L,S29.10L,,,-111.8292484,36.53323017,,,,,,,46,316L,316,S+029.10L,,29.1,COR
10628,,,,72.42,R,S29.17R,,,-111.8307266,36.53290116,,,,,,,46,892R,892,S+029.17R,,29.17,COR
10629,,,,72.55,L,S29.25L,,,-111.8310761,36.53157547,,,,,,,46,317L,317,S+029.25L,,29.25,COR
10630,,,,72.6,R,S29.27R,,,-111.8319533,36.53196323,,,,,,,46,893R,893,S+029.27R,,29.27,COR
10631,,,,72.77,L,S29.38L,,,-111.8336108,36.53114132,,,,,,,46,318L,318,S+029.38L,,29.38,COR
10632,,,,72.82,R,S29.41R,,,-111.8343299,36.53139528,,,,,,,46,894R,894,S+029.41R,,29.41,COR
10633,,,,73.01,L,S29.53L,,,-111.8352887,36.52971579,,,,,,,46,319L,319,S+029.53L,,29.53,COR
10634,,,,73.06,R,S29.56R,,,-111.8363183,36.52996131,,,,,,,46,895R,895,S+029.56R,,29.56,COR
10635,,,,73.22,L,S29.66L,,,-111.8371145,36.52851864,,,,,,,46,320L,320,S+029.66L,,29.66,COR
10636,,,,73.3,R,S29.71R,,,-111.8384501,36.5285689,,,,,,,46,896R,896,S+029.71R,,29.71,COR
10637,,,,73.47,L,S29.82L,,,-111.8390614,36.52695278,,,,,,,46,321L,321,S+029.82L,,29.82,COR
10638,,,,73.52,R,S29.85R,,,-111.8399695,36.52694774,,,,,,,46,897R,897,S+029.85R,,29.85,COR
10639,,,,73.71,L,S29.97L,,,-111.8409008,36.52533763,,,,,,,46,322L,322,S+029.97L,,29.97,COR
10640,,,,73.75,R,S29.99R,,,-111.8418483,36.52543406,,,,,,,46,898R,898,S+029.99R,,29.99,COR
10641,,,,73.95,L,S30.12L,,,-111.8424687,36.52358855,,,,,,,46,323L,323,S+030.12L,,30.12,COR
10642,,,,73.98,R,S30.13R,,,-111.8432489,36.52382787,,,,,,,46,899R,899,S+030.13R,,30.13,COR
10643,,,,74.18,L,S30.26L,,,-111.8438246,36.5218866,,,,,,,46,324L,324,S+030.26L,,30.26,COR
10644,,,,74.23,R,S30.29R,,,-111.8447093,36.52193518,,,,,,,46,900R,900,S+030.29R,,30.29,COR
10645,,,,74.41,L,S30.40L,,,-111.8457306,36.52074138,,,,,,,46,325L,325,S+030.40L,,30.4,COR
10646,,,,74.43,R,S30.41R,,,-111.846351,36.52069264,,,,,,,46,901R,901,S+030.41R,,30.41,COR
10647,,,,74.64,R,S30.54R,,,-111.8469203,36.51870841,,,,,,,46,902R,902,S+030.54R,,30.54,COR
10648,,,,74.65,L,S30.55L,,,-111.8458929,36.51868597,,,,,,,46,326L,326,S+030.55L,,30.55,COR
10649,,,,74.87,L,S30.69L,,,-111.8461793,36.51661719,,,,,,,46,327L,327,S+030.69L,,30.69,COR
10650,,,,74.88,R,S30.70R,,,-111.8472544,36.5168022,,,,,,,46,903R,903,S+030.70R,,30.7,COR
10651,,,,75.09,L,S30.82L,,,-111.8472709,36.51484108,,,,,,,46,328L,328,S+030.82L,,30.82,COR
10652,,,,75.08,R,S30.82R,,,-111.8480938,36.51517684,,,,,,,46,904R,904,S+030.82R,,30.82,COR
10653,,,,75.31,R,S30.96R,,,-111.8491407,36.51334226,,,,,,,46,905R,905,S+030.96R,,30.96,COR
10654,,,,75.31,L,S30.96L,,,-111.8483573,36.51299232,,,,,,,46,329L,329,S+030.96L,,30.96,COR
10655,,,,75.54,R,S31.10R,,,-111.8501314,36.51140668,,,,,,,46,906R,906,S+031.10R,,31.1,COR
10656,,,,75.53,L,S31.10L,,,-111.8492589,36.51115739,,,,,,,46,330L,330,S+031.10L,,31.1,COR
10657,,,,75.77,L,S31.25L,,,-111.8509312,36.50939453,,,,,,,46,331L,331,S+031.25L,,31.25,COR
10658,,,,75.79,R,S31.26R,,,-111.8516929,36.50963799,,,,,,,46,907R,907,S+031.26R,,31.26,COR
10659,,,,76,R,S31.39R,,,-111.8533744,36.50835804,,,,,,,46,908R,908,S+031.39R,,31.39,COR
10660,,,,76.01,L,S31.40L,,,-111.8526987,36.50783609,,,,,,,46,332L,332,S+031.40L,,31.4,COR
10661,,,,76.23,R,S31.53R,,,-111.8548096,36.50676443,,,,,,,46,909R,909,S+031.53R,,31.53,COR
10662,,,,76.24,L,S31.54L,,,-111.8542548,36.50615922,,,,,,,46,333L,333,S+031.54L,,31.54,COR
10663,,,,76.46,R,S31.67R,,,-111.856571,36.50520942,,,,,,,46,910R,910,S+031.67R,,31.67,COR
10664,,,,76.5,L,S31.70L,,,-111.8560864,36.50453985,,,,,,,46,334L,334,S+031.70L,,31.7,COR
10665,,,,76.65,R,S31.79R,,,-111.8570692,36.50332664,,,,,,,46,911R,911,S+031.79R,,31.79,COR
10666,,,,76.74,L,S31.85L,,,-111.8567903,36.50248464,,,,,,,46,335L,335,S+031.85L,,31.85,COR
10667,,,,76.87,R,S31.93R,,,-111.8585045,36.50184551,,,,,,,46,912R,912,S+031.93R,,31.93,COR
10668,,,,76.99,L,S32.01L,,,-111.8577051,36.50042621,,,,,,,46,336L,336,S+032.01L,,32.01,COR
10669,,,,77.07,R,S32.05R,,,-111.8587456,36.49977867,,,,,,,46,913R,913,S+032.05R,,32.05,COR
10670,,,,77.26,R,S32.17R,,,-111.8571682,36.4982738,,,,,,,46,914R,914,S+032.17R,,32.17,COR
10671,,,,77.31,L,S32.21L,,,-111.8561376,36.498787,,,,,,,46,337L,337,S+032.21L,,32.21,COR
10672,,,,77.46,R,S32.29R,,,-111.8549775,36.49745982,,,,,,,46,915R,915,S+032.29R,,32.29,COR
10673,,,,77.57,L,S32.36L,,,-111.8536044,36.49787488,,,,,,,46,338L,338,S+032.36L,,32.36,COR
10674,,,,77.66,R,S32.42R,,,-111.853148,36.49680313,,,,,,,46,916R,916,S+032.42R,,32.42,COR
10675,,,,77.82,L,S32.52L,,,-111.8510649,36.49748469,,,,,,,46,339L,339,S+032.52L,,32.52,COR
10676,,,,77.87,R,S32.55R,,,-111.8505442,36.49687357,,,,,,,46,917R,917,S+032.55R,,32.55,COR
10677,,,,78.06,L,S32.67L,,,-111.8484282,36.49738124,,,,,,,46,340L,340,S+032.67L,,32.67,COR
10678,,,,78.12,R,S32.70R,,,-111.8478202,36.49670164,,,,,,,46,918R,918,S+032.70R,,32.7,COR
10679,,,,78.3,L,S32.82L,,,-111.8457327,36.49706419,,,,,,,46,341L,341,S+032.82L,,32.82,COR
10680,,,,78.36,R,S32.86R,,,-111.8452059,36.49633838,,,,,,,46,919R,919,S+032.86R,,32.86,COR
10681,,,,78.52,L,S32.96L,,,-111.8433465,36.49631706,,,,,,,46,342L,342,S+032.96L,,32.96,COR
10682,,,,78.62,R,S33.02R,,,-111.8428097,36.49534184,,,,,,,46,920R,920,S+033.02R,,33.02,COR
10683,,,,78.73,L,S33.09L,,,-111.8414081,36.4950181,,,,,,,46,343L,343,S+033.09L,,33.09,COR
10684,,,,78.88,R,S33.18R,,,-111.8412729,36.49354045,,,,,,,46,921R,921,S+033.18R,,33.18,COR
10685,,,,78.93,L,S33.21L,,,-111.8400305,36.49364021,,,,,,,46,344L,344,S+033.21L,,33.21,COR
10686,,,,79.13,L,S33.33L,,,-111.8397019,36.49150358,,,,,,,46,345L,345,S+033.33L,,33.33,COR
10687,,,,79.12,R,S33.33R,,,-111.8407953,36.49169421,,,,,,,46,922R,922,S+033.33R,,33.33,COR
10688,,,,79.35,L,S33.47L,,,-111.8405952,36.48951082,,,,,,,46,346L,346,S+033.47L,,33.47,COR
10689,,,,79.37,R,S33.48R,,,-111.8417191,36.48977203,,,,,,,46,923R,923,S+033.48R,,33.48,COR
10690,,,,79.55,L,S33.60L,,,-111.8416634,36.48785849,,,,,,,46,347L,347,S+033.60L,,33.6,COR
